Team,Year,player_win1,player_Min_per,player_ORtg,player_Usage,player_eFG,player_TS_per,player_ORB_per,player_DRB_per,player_AST_per,player_TO_per,player_dunksmade,player_dunksatt,player_rimmade,player_rimatt,player_midmade,player_midatt,player_twoPM,player_twoPA,player_TPM,player_TPA,player_FTM,player_FTA,player_bpm_rd,player_Obpm,player_Dbpm,player_bpm_net,player_pts,player_ORB,player_DRB,player_AST,player_TOV,player_STL,player_BLK,player_stl_per,player_blk_per,player_PF,player_possessions,player_bpm,player_sbpm,player_inches,player_cls,player_Min,player_gp,player_Min_total,player_rimmade_pct,player_midmade_pct,player_dunksmade_pct,player_twoPM_pct,player_TPM_pct,player_FTM_pct,player_AST_TOV_ratio,player_ORtg_per40min,player_Usage_per40min,player_eFG_per40min,player_TS_per_per40min,player_ORB_per_per40min,player_DRB_per_per40min,player_AST_per_per40min,player_TO_per_per40min,player_dunksmade_per40min,player_dunksatt_per40min,player_rimmade_per40min,player_rimatt_per40min,player_midmade_per40min,player_midatt_per40min,player_twoPM_per40min,player_twoPA_per40min,player_TPM_per40min,player_TPA_per40min,player_FTM_per40min,player_FTA_per40min,player_bpm_rd_per40min,player_Obpm_per40min,player_Dbpm_per40min,player_bpm_net_per40min,player_pts_per40min,player_ORB_per40min,player_DRB_per40min,player_AST_per40min,player_TOV_per40min,player_STL_per40min,player_BLK_per40min,player_stl_per_per40min,player_blk_per_per40min,player_PF_per40min,player_possessions_per40min,player_bpm_per40min,player_sbpm_per40min
kansas,2024,0.679784946236559,27.94150537634409,104.83051612903225,18.955827956989246,52.49178494623656,54.27133333333334,4.728494623655914,14.430150537634407,15.335892473118282,14.998537634408603,0.5346236559139785,0.5935483870967742,2.0238709677419355,2.9963440860215047,1.267741935483871,2.8490322580645158,3.2916129032258064,5.845376344086022,0.7161290322580646,2.1006451612903225,1.7038709677419355,2.4509677419354836,3.52858064516129,1.2234846419387804,2.2999147697600635,0.6840860215053765,10.435483870967742,1.1146236559139786,3.676774193548387,2.581505376344086,1.455698924731183,1.0047311827956988,0.566236559139785,1.9862795698924736,2.221806451612903,1.9058064516129032,69.91962634408603,3.5233994116988447,0.6793194779468985,79.2,3.0,11.176602150537635,30.6,341.99999999999994,0.6827263958836572,0.3773040537600543,0.695714285531194,0.5629749467827894,0.27551631936908794,0.7221009408714336,1.5467946545058116,13.044442560751909,2.405004027781795,6.535062604807808,6.769235082918963,0.5424992938577955,1.9037484563797336,1.7353068162132197,1.8780012740675467,0.05861904880775718,0.06553450933611647,0.2246508666034972,0.3275313697963152,0.13111613034966962,0.30111135570350117,0.3557669969531668,0.6286427254998163,0.100952058616841,0.3035762888079007,0.20346589932350448,0.28738680050902143,0.30459822616438686,0.043823893476515365,0.2601049551602911,0.057170522701715035,1.217856069080361,0.1219611860521234,0.44232752831568556,0.2664073858547042,0.16313507959000523,0.11644116366538956,0.060686507178588776,0.25201050878283304,0.2494821095850055,0.234230482858559,9.116136246509601,0.3039288486368066,0.05652869530681319
incarnate-word,2024,0.20866174055829229,24.332963875205255,94.40474137931035,18.680886699507386,43.98674055829228,48.67305418719212,5.028288177339901,13.259326765188835,9.186141215106733,18.445804597701148,0.1589901477832512,0.21539408866995072,1.0913382594417078,2.1246715927750413,0.7031198686371101,1.6392036124794747,1.7944581280788179,3.7638752052545157,1.2107963875205257,3.7583333333333337,1.8059113300492613,2.3827996715927755,-4.604597701149425,-2.588398862947964,-2.015074493089238,-0.10577996715927747,9.027216748768472,1.1107553366174057,2.9163793103448272,1.1189655172413793,1.5219622331691296,0.7002052545155993,0.36720032840722494,1.614704433497537,2.0017816091954024,1.9511904761904764,72.02636545566502,-4.603473356037202,-0.10702036148050567,76.6,3.0,9.733185550082101,27.8,273.91999999999996,0.5110700129708965,0.42868945202943964,0.49673202591041477,0.47415979851915646,0.28268041898955365,0.7605762891973521,0.7902673796121735,14.89681229163105,2.887544442833728,7.001330505676174,7.688094568839223,0.8696671812144112,2.212212419853358,1.3779551315507272,2.994962708564239,0.023738525309558705,0.030817487572209847,0.17053419447961976,0.3325765359752884,0.10148235833800223,0.23364195151621464,0.272016552817622,0.566218487491503,0.15924697422525214,0.5003056918424164,0.2624672274110207,0.35650457364844723,-0.7800158805307127,-0.5040912643671337,-0.2757622747600562,-0.022024138330217925,1.284241255722021,0.17462425557901803,0.45029338138846525,0.16172295873144588,0.2204659161264781,0.10711166776614356,0.06226259296002292,0.26856074813164044,0.3884877132222632,0.3028875777948885,11.619626894044655,-0.7798535391271899,-0.02224337434713855
vanderbilt,2024,0.25910714285714287,25.597930402930405,98.42351739926741,20.67542445054945,42.233147435897436,47.660706959706964,5.047611263736265,13.9149358974359,10.1509826007326,13.123041208791207,0.20742216117216117,0.2299496336996337,1.8416666666666672,3.1562637362637367,0.9503296703296702,2.716277472527472,2.784304029304029,5.841771978021978,0.7284294871794872,2.449239926739927,2.465906593406593,3.2876510989010987,0.0238804945054941,0.22406679491539352,-0.20465638582633572,0.2499940476190477,10.219803113553112,1.103228021978022,3.005384615384615,1.2790979853479854,1.2393681318681318,0.8023534798534797,0.44933608058608066,1.6742815934065938,2.3459354395604395,1.630279304029304,68.09586498397435,0.019410409089057622,0.24574968791347276,77.2,3.0,10.239172161172162,28.4,292.64,0.5304161202601914,0.4086653191679721,0.951048949624824,0.4563338127705818,0.2981676497935499,0.7462581907255927,0.830329407669892,14.726076836822012,2.959694587860608,6.012723074624409,6.9763945201612385,0.928876748409748,2.109024460916602,1.3047948765800048,2.178659370105194,0.03233445065304689,0.035255309059692624,0.2302626126245863,0.401794412930372,0.11524127255152006,0.327567617486352,0.344453023469507,0.7251585835903261,0.09941280123348843,0.3376475329641969,0.31887616104493155,0.430204622418041,-0.16349058261868088,-0.10282264034825306,-0.06150564881893007,0.006501080764671324,1.3060206116844109,0.17692313675879012,0.4077683160482676,0.15360381065190107,0.16329526505901654,0.1063036001181867,0.0675061378432537,0.2408490358776921,0.39153324869877526,0.23786468998063598,10.578348023259595,-0.16432828916718312,0.0056892815341189505
sacramento-state,2024,0.25,22.95625,93.664375,18.667499999999997,46.55875,50.735625,4.9037500000000005,14.495,13.654375000000002,22.960625,0.13125,0.16875,1.0875,1.9375,0.56875,1.56875,1.65625,3.50625,0.8625,2.4875,1.31875,1.79375,-3.896875,-3.09034619329938,-0.8036531597159351,-0.35062499999999996,7.21875,0.84375,2.46875,1.40625,1.63125,0.7,0.25,1.764375,1.5587500000000003,1.8625,64.7640625,-3.893999353015315,-0.35532534804171495,79.0,2.4,9.1825,32.0,293.84,0.5526737991483883,0.3426804293364715,0.7533333326876444,0.47276299346604506,0.34003881087228444,0.7228690774128534,0.8949491306748811,13.267000806345738,2.632776012968866,6.536657919925476,7.181258881417522,0.7713639071916212,2.1193954854148935,1.9312907921266398,3.299689316144879,0.0200389582145933,0.02542819956098748,0.1549936441504895,0.2750095344447249,0.07588460172787843,0.21650913421156193,0.2308782458783679,0.4915186686562868,0.10230272028584912,0.296629702982062,0.18449903313602994,0.2511298990036853,-0.609245382712931,-0.49356706827790964,-0.11538681937236177,-0.06202273912719504,0.9531636857503131,0.1279754105087229,0.34135012605869625,0.19192048203990558,0.22155389519844806,0.0901433718079234,0.036748273990616545,0.23669816789716208,0.23779126240731058,0.26579459341335987,9.242237585928105,-0.6089538876502715,-0.06262851880624812
george-washington,2024,0.4612903225806452,28.003456221198157,109.66198156682029,18.011751152073735,52.849493087557605,56.18133640552996,3.8744239631336415,12.5736866359447,13.959447004608299,15.681382488479263,0.2698156682027649,0.2834101382488479,1.9288018433179726,3.4207373271889403,0.5283410138248847,1.487327188940092,2.4571428571428573,4.908064516129032,0.9997695852534563,2.736866359447005,2.197004608294931,3.089861751152074,-0.24652073732718907,0.000015113252077925132,-0.24483577830749517,0.13900921658986173,10.110599078341014,0.9758064516129034,3.1721198156682027,2.0034562211981566,1.5797235023041476,0.8449308755760369,0.7451612903225806,1.7457603686635945,2.636428571428571,1.866820276497696,72.2865581797235,-0.24482066505541758,0.1381981480489971,77.2,2.2,11.201382488479263,30.4,339.76,0.5948193676344895,0.4293066104524662,0.9788888872800561,0.5502108550725178,0.2833440633325886,0.701616150555888,1.3190647161459448,13.667583650005401,2.0820887549186065,6.6025098834717255,6.967077122805099,0.46599142635722746,1.6058271707467966,1.6027533330190746,1.8251032645873804,0.03222404333406215,0.033816743378274484,0.21645135951238612,0.37704832188760684,0.056925944766137035,0.1550344582528071,0.2733773042785231,0.5320827801404139,0.11863342347272736,0.32790924766156543,0.23484366848125676,0.33448824769701124,-0.009641547498186503,-0.001708352183989803,-0.007632269474159657,0.02256015064586998,1.137498547456485,0.11560154612862857,0.38814820671442096,0.21964732545739413,0.1719862028971075,0.10105133660715185,0.08848204150489437,0.2159739639187604,0.3199574799714734,0.22359214534124425,8.915289391951053,-0.009340621658149518,0.022541886139537542
bowling-green,2024,0.5707319243604004,30.566086763070082,102.83735261401557,20.775303225806454,48.82228876529477,52.0658553948832,5.87170723025584,14.95629721913237,11.447021134593992,15.216362180200225,0.32436040044493886,0.35661846496106786,2.689690767519466,4.866518353726363,0.6481601779755284,1.8185895439377089,3.3378509454949943,6.685107897664072,0.9139310344827585,3.019043381535039,2.573170189098999,3.5352525027808674,-0.41273859844271427,-0.09928222110044871,-0.3129454687931962,0.5566015572858732,11.990665183537264,1.578100111234705,3.8822424916573963,1.7581045606229146,1.7031635150166853,0.9018464961067852,0.4362447163515017,1.7435381535038932,1.4983813125695216,2.16308787541713,69.7508254727475,-0.4122276898936449,0.560958588156897,77.8,3.8,12.226434705228032,29.4,359.04,0.5420520664916146,0.34206349203516817,0.7333333330324722,0.4937520150080471,0.29154764259012017,0.7311755948764167,1.115669162937288,11.72124591295534,2.2718021126041243,5.555686375462661,5.918541422240257,0.6585459598965102,1.7215052224939114,1.2513558029071876,1.7157510548387578,0.03663098059434261,0.040213676650086176,0.28439422497004646,0.5116157125831121,0.06580313634932072,0.18591081864583264,0.3501973613193672,0.6975265312289446,0.1040589062034307,0.3444089493206981,0.27502119682811565,0.3774187596536948,-0.061926192942059456,-0.0342644082423051,-0.027563612250530715,0.056282423147539826,1.2875926380771423,0.17405165433947256,0.44093328672623533,0.19209179605192225,0.18389469001531114,0.10255266580618456,0.04728178368018213,0.20184681781672156,0.1650572874495691,0.24228856557611897,7.9567040849248425,-0.06182802049283583,0.05673102802958263
miami-oh,2024,0.44278648554510625,25.999157088122605,97.75755184024152,20.310537791710203,44.72208127249506,50.45980099849065,2.778799721351446,12.051164750957852,17.006618599791015,17.796122140949727,0.013333333333333332,0.013333333333333332,1.3828004179728317,2.500304191338674,0.6284384070590968,1.677798676419366,2.0112388250319286,4.17810286775804,0.9969441541855335,2.8767630326251017,1.9356345059793338,2.667836990595611,-1.8084077557181004,-1.4172600412201484,-0.38830220550624517,-0.13330523627075347,8.948944618599791,0.5767932195518402,2.7542203645651924,2.1355927086961572,1.4589248809938464,0.7841634738186463,0.13999999999999999,1.8446334610472541,0.7096363636363637,1.971703239289446,68.02923679321955,-1.8055622467263936,-0.1335061844347196,75.8,2.8,10.399662835249043,27.6,290.32000000000005,0.5430633201731891,0.3666785461956759,0.19999999970000001,0.4658482811530195,0.33811005293928886,0.7403934114904276,1.588688811061703,14.138918738731348,3.149613730050534,6.549774113632587,7.357197278799632,0.43348796544294466,1.741178098700757,2.5867441653688674,2.6225459404693097,0.0014383315354189136,0.0014383315354189136,0.22651953446655568,0.40596477947800536,0.09229053167056227,0.24621329420770519,0.31881006613711793,0.6521780736857103,0.1363440202236467,0.394567676981559,0.29044227308278725,0.41147100792946373,-0.24445561814749403,-0.19100303175739447,-0.05296534109778915,-0.014717523510565206,1.3370944660279633,0.08502601766276648,0.38702139604294616,0.30890797999889014,0.22099131792076204,0.11019088298583432,0.025694355932592488,0.26424032241482587,0.13266919140572436,0.29294058246845334,9.883284284462615,-0.24396837285518366,-0.014754865663389186
umkc,2024,0.454679802955665,25.82243273967412,100.83525388404698,19.480780598711632,46.3720765441455,50.25994316028799,3.9286907919666545,13.758645320197044,16.27184350132626,16.458709738537326,0.0713527851458886,0.08618794998105343,0.9305987116331945,1.5872110647972717,0.8736263736263737,2.1756347101174685,1.8042250852595678,3.762845774914741,1.322300113679424,3.8998294808639633,1.6200454717696098,2.058203865100417,-1.2574820007578629,-1.1812638985498758,-0.0773545837714706,0.2507559681697612,9.19539598332702,0.915801439939371,2.8555513452065178,1.8770557029177717,1.4015157256536566,0.7464380447139067,0.25947328533535424,1.7438044713906784,1.2040261462675257,2.1996400151572564,68.18614460970063,-1.2586184823213464,0.2533870001250738,76.6,3.0,10.328973095869646,28.2,292.72,0.575558708278836,0.4068462815196313,0.7499999988875,0.4706078897479027,0.3286263387747197,0.8145145646600783,1.2634891093507858,14.708329105323008,2.84013677755445,6.700242146458986,7.30280365085841,0.5710301659795711,2.079531047495067,2.5578486871263273,2.5509078069889703,0.010953949403588195,0.013410901880612933,0.12057034060925538,0.20671991123246752,0.1201640994773256,0.30221058961461866,0.24073444008658101,0.5089305008470862,0.1712883816364726,0.5103196235778211,0.22213752677083415,0.2838148069057056,-0.23031375225473488,-0.24805624666949075,0.01766489605528283,0.022868021583000487,1.2174715518534138,0.12081612959465157,0.39839009821685034,0.28332557173333656,0.19823678562278996,0.10973297611601293,0.036102121122777726,0.2747554172577482,0.17932513758318872,0.3193352877742625,10.095014269347468,-0.23039135061420798,0.023270877206019717
youngstown-state,2024,0.6428571428571429,28.85,112.06285714285714,20.86714285714286,49.54357142857142,53.182857142857145,5.144285714285714,13.905000000000001,15.765000000000004,13.34,0.12142857142857141,0.13571428571428573,1.6785714285714288,2.75,1.1642857142857141,2.6857142857142855,2.842857142857143,5.435714285714286,1.3928571428571428,4.414285714285715,2.2500000000000004,2.785714285714286,0.9078571428571429,1.0402196801908625,-0.13204083977870126,0.674285714285714,12.114285714285714,1.3714285714285714,3.7214285714285715,2.4428571428571426,1.4928571428571427,0.8785714285714287,0.32142857142857145,1.7642857142857142,1.2192857142857143,2.0714285714285716,70.6861607142857,0.9081788404121616,0.6749613441600074,74.8,4.0,11.540000000000001,28.0,323.12,0.6088075642371396,0.4250164522653731,0.5380952378555556,0.5205826990767656,0.3150999258861781,0.800290366012975,1.5973809522715556,13.917587137662434,2.58758792746766,6.158732240621906,6.597725418913674,0.6269751604742607,1.7107368045708966,1.9473284978207723,1.6537331733623533,0.015015748726855257,0.016830793585378378,0.20507312964340607,0.3358193164870282,0.1441652856553605,0.3334702504444004,0.3492384152987666,0.6692895669314286,0.17351556562416207,0.5509989178866951,0.27219325857597126,0.3374605106734044,0.09550581378930481,0.11663532463633083,-0.021069425244373486,0.0759368517977503,1.4912167860459904,0.1668024645182243,0.45601696504108924,0.3000476041003468,0.18308318602374635,0.1085908779428203,0.038869651194888874,0.2192749742692544,0.14848241271757578,0.2555771108549116,8.803160051778146,0.09556589939195739,0.07600786888837045
tennessee-state,2024,0.4807040923982453,26.13913043478261,100.23215614415014,21.19316897107002,49.364475540007774,53.77577322449885,4.795738797268034,14.837391304347829,14.365748236992616,20.94620578599589,0.3579654617135876,0.3735576656116386,2.056716086401244,3.603364984174579,0.5640290965628297,1.5568326947637292,2.6189460825142987,5.158398578488534,0.7843855849852852,2.4219890054972515,2.1939030484757622,2.871408740074407,-1.4663745904825365,-1.3828780074171798,-0.08220362286575407,0.500862901882392,9.784951968460215,1.0691098894996947,3.2308179243711477,1.7616969293131213,1.8536287411849632,0.9668610139374756,0.6300183241712477,2.036595035815426,2.9483558220889554,2.329279804542174,69.3053781442612,-1.465081630282934,0.5033907567654721,76.0,3.2,10.455652173913043,26.2,275.2,0.564136860963596,0.3594823306045626,0.775151514863143,0.5012867010861205,0.3392468435785658,0.7591414452288273,0.9777129548173807,14.83603344459217,3.168806802597252,7.306723785585315,7.981312541189792,0.7481773081014468,2.1391750007327337,2.096874120238325,3.21250845728422,0.049242923066297906,0.05163826419529914,0.3043879886261075,0.5361622441763517,0.08359834912536514,0.2292573506413092,0.3873350340281042,0.7647682910942926,0.11221266084576365,0.3461122883477327,0.3331772378130447,0.4348817740459764,-0.25179611032070726,-0.2303412220570721,-0.021277955182690655,0.06120583288516055,1.444485288406544,0.1645382538806001,0.46077297316530946,0.25769185523327715,0.28037126918191285,0.13444640635029922,0.10766646064144318,0.28694113874246285,0.5064764243498336,0.3504080436819207,10.316921956542634,-0.25161917723976274,0.061660193315958456
