Team,Year,player_win1,player_Min_per,player_ORtg,player_Usage,player_eFG,player_TS_per,player_ORB_per,player_DRB_per,player_AST_per,player_TO_per,player_dunksmade,player_dunksatt,player_rimmade,player_rimatt,player_midmade,player_midatt,player_twoPM,player_twoPA,player_TPM,player_TPA,player_FTM,player_FTA,player_bpm_rd,player_Obpm,player_Dbpm,player_bpm_net,player_pts,player_ORB,player_DRB,player_AST,player_TOV,player_STL,player_BLK,player_stl_per,player_blk_per,player_PF,player_possessions,player_bpm,player_sbpm,player_inches,player_cls,player_Min,player_gp,player_Min_total,player_rimmade_pct,player_midmade_pct,player_dunksmade_pct,player_twoPM_pct,player_TPM_pct,player_FTM_pct,player_AST_TOV_ratio,player_ORtg_per40min,player_Usage_per40min,player_eFG_per40min,player_TS_per_per40min,player_ORB_per_per40min,player_DRB_per_per40min,player_AST_per_per40min,player_TO_per_per40min,player_dunksmade_per40min,player_dunksatt_per40min,player_rimmade_per40min,player_rimatt_per40min,player_midmade_per40min,player_midatt_per40min,player_twoPM_per40min,player_twoPA_per40min,player_TPM_per40min,player_TPA_per40min,player_FTM_per40min,player_FTA_per40min,player_bpm_rd_per40min,player_Obpm_per40min,player_Dbpm_per40min,player_bpm_net_per40min,player_pts_per40min,player_ORB_per40min,player_DRB_per40min,player_AST_per40min,player_TOV_per40min,player_STL_per40min,player_BLK_per40min,player_stl_per_per40min,player_blk_per_per40min,player_PF_per40min,player_possessions_per40min,player_bpm_per40min,player_sbpm_per40min
georgia-state,2025,0.40625,30.675625000000004,106.93749999999997,19.169999999999998,49.943124999999995,52.944374999999994,5.624999999999999,13.413124999999999,10.199375,15.25,0.13125,0.15,1.7125,2.89375,1.1625,2.875,2.875,5.76875,1.28125,3.61875,1.89375,2.5625,-1.7487499999999998,-0.17571025888739872,-1.5747977380262168,-0.08625000000000001,11.4875,1.5,3.81875,1.75625,1.58125,0.7125,0.45625,1.374375,1.5799999999999998,2.11875,69.80742187499999,-1.750507996913615,-0.0856247225891789,78.0,3.0,12.270249999999999,32.0,392.64799999999997,0.5884996652206338,0.3807700015071044,0.5215686267044367,0.48364860556007977,0.36160902969851977,0.7585750677861006,1.2155561316152448,10.95658896909504,1.9670759141728968,5.116933432407132,5.4260672277622515,0.5832031920614044,1.3939226253167012,1.0509949184159166,1.5822236595527002,0.013156280378012728,0.015106306094614112,0.1766062277917196,0.29898452677044507,0.11574563448521318,0.2865596285221351,0.29235186227693283,0.5855441552925803,0.1277915314701053,0.3621120503999199,0.19440259183132444,0.2644336156713396,-0.18658450562591664,-0.028679016732593765,-0.1580788109452782,-0.010589712046567414,1.1624809107955056,0.15444626643618836,0.3949942403673542,0.18091929102789578,0.16298753318172832,0.07444987402286189,0.04599175647924819,0.1447752198524167,0.1608010128485419,0.21963123666209503,7.171233439387859,-0.18675782767787197,-0.0105470786717101
mercyhurst,2025,0.44203174603174594,28.818179894179888,103.58944126984127,20.832544973544973,47.478239153439155,52.706548148148144,3.5602857142857145,11.161895238095239,14.7574708994709,13.932903703703705,0.08571428571428572,0.08571428571428572,1.6555978835978837,2.9479576719576723,0.7815026455026455,2.265079365079365,2.437100529100529,5.213037037037037,1.1564338624338624,3.224560846560846,2.445089947089947,2.9383915343915343,-2.998685714285714,-0.8629053722794018,-2.136236992643532,0.1900973544973544,10.788592592592593,0.7935555555555556,2.336931216931217,1.9764232804232804,1.3486560846560847,1.0137883597883597,0.19635978835978835,2.0824359788359788,0.9848232804232804,2.0533968253968253,65.31675052910052,-2.999142364922934,0.18958084849774023,75.2,3.8,11.527271957671957,27.2,314.5279999999999,0.5600888342612496,0.3414139319307545,0.19999999995333334,0.4603439170006087,0.3430822895075661,0.8181915475385789,1.4169970827649045,13.44844770063485,2.6920323816452223,6.177054175335149,6.85188921992907,0.4717959921410132,1.4712542998449496,1.9023825785209632,1.8316638405213954,0.008886914019106866,0.008886914019106866,0.20384499344692938,0.3658982532867874,0.09728169877605826,0.2818414122965708,0.30112669222298766,0.6477396655833583,0.14831816867769376,0.4188873047328145,0.30708234751920077,0.3680748386093944,-0.42393378952543104,-0.14657734471142073,-0.277419719327173,0.01372866324635556,1.3542902379982573,0.10251867200394886,0.3021951940565931,0.24999081697888878,0.1716478332658577,0.12890188613011705,0.026360662068376506,0.26956377798043263,0.1338086863428351,0.2732893909753161,8.545569340834103,-0.4239970640385938,0.013680436690202257
north-carolina-greensboro,2025,0.5748352490421456,26.438916985951472,108.75926947637295,21.502542017879946,48.57164444444445,52.78105440613027,4.464082758620689,13.803547381864622,12.923761941251593,14.375657726692207,0.07586206896551724,0.09655172413793103,1.362564495530013,2.503765006385696,1.0045261813537676,2.4213128991060024,2.3670906768837803,4.925077905491698,1.4878569604086846,3.89872796934866,2.013098339719029,2.626125159642401,0.7823775223499363,0.5659871832219948,0.21250176540249588,0.7803688378033208,11.210850574712643,0.9577011494252874,3.037690932311622,1.5977318007662835,1.2543141762452108,0.7608275862068965,0.26009706257982124,1.832148148148148,1.5508107279693486,2.0661047254150704,64.62513575989782,0.7784889486244906,0.7803572450326612,76.6,3.4,10.575566794380588,27.8,292.35200000000003,0.5227471805209576,0.39690741832769727,0.2969696967976676,0.47285464727885274,0.3023805584720335,0.7849401353415406,1.237119226136668,15.070219638653597,2.9861013540291923,6.664511419326256,7.278013724286415,0.6579183789542797,2.026785000182486,1.8017880446822805,2.0687481648497696,0.012762173512660974,0.016197526575100322,0.19318404227192168,0.3531857377129857,0.13455051161574766,0.32771087482050626,0.3277345538876693,0.6808966125334919,0.1878424840441742,0.49872296840463254,0.282289449107206,0.3708604897726865,0.06546243085389893,0.021288518580881544,0.04359049225483924,0.09569422754593085,1.5012860090150673,0.13801860904116697,0.43563487431256204,0.2206132592889035,0.17433483245655088,0.10426339062450356,0.03959129899244892,0.2566670407656342,0.2429244955927313,0.29177348023546507,9.037881836946578,0.06487901083572081,0.09567190348891194
marist,2025,0.6761904761904762,27.24780952380952,102.29585714285714,21.00352380952381,49.614952380952374,51.803619047619044,6.346571428571428,15.28257142857143,17.996428571428574,17.18866666666667,0.13476190476190475,0.15476190476190474,1.6766666666666665,2.7442857142857147,1.037142857142857,2.595714285714286,2.713809523809524,5.339999999999999,0.8666666666666668,2.7066666666666666,1.4261904761904762,1.9885714285714282,-1.8680476190476187,-2.5835953440021013,0.7140535794853714,0.5503333333333333,9.453809523809523,1.2485714285714284,3.427619047619048,2.25,1.5866666666666667,0.8914285714285712,0.42523809523809525,1.993952380952381,2.0816190476190473,1.8338095238095238,65.01209523809524,-1.86954176451673,0.5494131958929415,76.6,2.4,10.899123809523813,29.6,324.9440000000001,0.6121805538788678,0.3934145727961972,0.9236363625090689,0.5107107707115146,0.21901739689189767,0.6916114440641394,1.3827410963483175,14.519957084470132,3.119736693547453,7.129618328061843,7.359718084508404,1.1784005153153032,2.2293303927363053,2.788461607709541,2.446808467857769,0.019404249960048168,0.021876584030135912,0.24352052456953582,0.3983055146439748,0.13522810313197123,0.3472390762154855,0.37874862770150697,0.7455445908594603,0.08953816796444018,0.28389457756309117,0.16883382746158407,0.23771029464500418,-0.39795168988770946,-0.5306371589061003,0.13251696861241452,0.07462201870391778,1.1949455867579186,0.1977095217379102,0.4331068048286098,0.28515387284117805,0.2064661566413132,0.11210832957302455,0.0637777111231963,0.2743679601777884,0.35505016209995666,0.2588520397165298,9.356335366741835,-0.39812019029368556,0.07487162301410277
winthrop,2025,0.6451612903225806,26.564516129032256,109.10516129032257,21.483225806451614,53.60193548387097,56.58516129032258,5.433548387096774,12.735483870967741,11.812903225806448,16.023870967741935,0.2193548387096774,0.27741935483870966,2.8193548387096774,4.8838709677419345,0.4064516129032258,0.9483870967741936,3.225806451612903,5.832258064516129,1.0193548387096774,2.8,3.0903225806451617,4.580645161290323,0.6419354838709678,1.1810119355219542,-0.539565722036994,0.7677419354838709,12.6,1.2967741935483872,3.129032258064516,1.7419354838709675,1.7677419354838708,1.0064516129032257,0.3741935483870968,1.955483870967742,1.423225806451613,2.290322580645161,74.68991935483871,0.6414462134849597,0.766064245727154,77.0,3.8,10.625806451612904,31.0,329.4,0.5644701414361409,0.4196139230337776,0.38636363622283404,0.5313317098969579,0.29515717106847494,0.6588060879831714,0.9713690475526253,13.415644609402616,2.601411159044798,6.572826538899349,6.942258304163039,0.6577655529067636,1.5985298164029413,1.3691284129995074,1.9732352914241091,0.025295465559842596,0.03197654759493843,0.32549382435706853,0.5630599381169448,0.0469919884823582,0.11055685831310022,0.3724858128394267,0.673616796430045,0.13605873505514707,0.3715912476743101,0.35850724358470304,0.5330396745438402,0.0647720092196556,0.1353103466626,-0.07056464511074514,0.09547592346153602,1.5116550744289978,0.1553856994451177,0.3868860171580495,0.1993193384980889,0.2091458839976222,0.12118662553961042,0.045288038480832016,0.23888462772114566,0.17461679902301136,0.2763118579459323,9.271147199806922,0.0647457015518548,0.09527794000136776
southern-california,2025,0.4941348973607038,29.53865347018573,107.68532135874878,21.104946236559137,51.56156463831867,55.26544110459433,5.090522971652004,12.839717741935482,15.45517961876833,18.204760508308897,0.24857038123167152,0.2735826001955034,1.9409579667644183,3.308315004887585,0.9790322580645162,2.29427541544477,2.919990224828935,5.602590420332357,1.2188172043010754,3.194556451612903,2.4246884164222875,3.141880498533724,2.157715053763441,1.4839001706304695,0.6722388783760118,0.08376771749755622,11.921120478983383,1.039968230694037,3.118927174975562,2.4637341153470187,1.9700818670576736,0.9633125610948191,0.3277248289345064,1.8526509042033232,1.3796169354838708,2.380968963831867,69.6404630223607,2.156139049006481,0.08278817997219215,78.2,3.2,11.815461388074292,32.4,383.23999999999995,0.5929962501378501,0.40595416953883257,0.93277777684598,0.5180774665573291,0.37122309980092777,0.7633742006436426,1.1898659250889436,11.946132859786356,2.3015588798811666,5.6888322535363,6.091895549450962,0.61383358326552,1.4267713930247952,1.6566487583782734,1.9595623477247934,0.03132765163163583,0.03454945957220583,0.2151471340064804,0.36120073328012536,0.09767049590281,0.23105851786405474,0.3128176299092904,0.5922592511441801,0.12682440375542892,0.33022797140701826,0.2592888761285566,0.336370472655745,0.2466184138702745,0.16336627006359983,0.08306619413472563,0.018875563798228627,1.265397347213424,0.11990550513921976,0.33221581788966914,0.24964389814239105,0.20407435511558533,0.10062486397497214,0.04034348454496472,0.19829448410571107,0.18264789898078085,0.25902843697206884,7.606847458631452,0.24643246419832546,0.018836588426235274
william--mary,2025,0.4666666666666667,23.740666666666662,106.27704761904761,18.34095238095238,52.7192380952381,55.35628571428572,3.246857142857143,10.249904761904762,15.724666666666668,17.102761904761905,0.07047619047619047,0.07999999999999999,1.1714285714285715,1.9304761904761905,0.25999999999999995,0.6428571428571429,1.4314285714285715,2.5733333333333333,1.481904761904762,4.050476190476191,1.52,2.047619047619048,-1.2636190476190476,0.21267108864863,-1.4769847872700925,-0.019809523809523853,8.828571428571427,0.6666666666666667,2.1514285714285712,1.7590476190476192,1.3095238095238095,0.8638095238095239,0.10857142857142857,2.047047619047619,0.5070476190476191,1.8142857142857143,71.28542857142858,-1.2643136986214625,-0.02300215843429826,76.6,3.2,9.496266666666667,28.2,270.03200000000004,0.6157257584370976,0.38592592585596625,0.3714285710771429,0.5649034427201347,0.33862054146300147,0.7436140413058991,1.3352490420225653,16.552118944019423,3.0086577387252644,8.23171174574624,8.654002196849422,0.5198281407611123,1.62063082643281,2.657520534239159,2.810345968077205,0.015194650833968986,0.017392622106484457,0.2013308707059252,0.3293340485028263,0.040647093157880496,0.1014457914273327,0.2419779638638057,0.4307798399301591,0.21250989682960197,0.6011661748776295,0.2546068893025758,0.3458803662476664,-0.22348980132792362,0.006996252927015284,-0.2307477900920641,-0.02145061664323126,1.3760925075189931,0.10303492498176206,0.3290478521497072,0.2867148736706696,0.21473592804951994,0.13516405433357273,0.01623703426753646,0.326626582270815,0.08107349567042944,0.30083176038584303,11.236208007713833,-0.22375153716504886,-0.02210211277611981
southern,2025,0.5808450170519135,21.729761273209554,93.50485221674874,19.167849564228877,41.18564228874573,44.2060704812429,3.2059965896172793,10.559982948086397,12.881263736263737,16.067241379310346,0.059643804471390685,0.059643804471390685,1.1609321712769989,2.4289314134141717,0.3912277377794619,1.2276809397499053,1.5521599090564608,3.656612353164077,0.9043387646835923,2.8375331564986737,1.4746873815839332,2.1335354300871545,-2.3646627510420615,-2.5830350850684534,0.22163718818901726,-0.025841227737779398,7.292023493747631,0.6709738537324744,1.9756536566881393,1.4213717317165595,1.222224327396741,0.9983895414929898,0.13575217885562713,3.0072338006820765,0.6511159530125047,1.384065934065934,70.53340233042817,-2.3613978968794362,-0.024179692280759918,74.4,3.2,8.69190450928382,28.2,245.248,0.4821415526432641,0.28224856189808584,0.599999999036,0.42013576338288905,0.31190919325305194,0.6982451268291028,1.1641529242490252,15.466315029587403,3.1402248820452736,6.833462201334685,7.339503864622484,0.5380126746345673,1.7679718820661587,2.12215834153474,2.683140527495018,0.010338035442137117,0.010338035442137117,0.1925130523574654,0.3991647288297367,0.06334908407224112,0.19835313591138548,0.2558621364297065,0.5975178647411222,0.1436554046650016,0.44835401964317345,0.24099528849110152,0.34730919800414495,-0.3820089633161368,-0.4284223945345923,0.046905473377079086,-0.002413224847088981,1.1836857753455194,0.11214240620585066,0.32910357023498504,0.23238088704114773,0.20012620005875598,0.1626545464969258,0.02258967696931563,0.5020058659953694,0.1095692477655524,0.22899797542712844,11.608681296274462,-0.3815169211575131,-0.0021790716076638935
wyoming,2025,0.3489962392075851,25.743280894115152,98.25710413687167,20.388045553260234,48.56857963875204,51.07516028391334,4.025109433762382,14.316735102494835,13.773143863552097,18.425197468086235,0.14732718894009217,0.18092165898617513,1.083635785793739,2.024830764341332,0.8467090417924679,2.0344753429736744,1.930344827586207,4.059306107315006,1.3386540600667407,3.6887811854441437,1.5126394406483397,2.1192737962815826,-1.006502145240744,-0.8387886817685747,-0.1659000376949909,0.14141183325387985,9.389291276020977,0.7526092483712061,3.0104957889718733,1.7549880819958683,1.6232056782668576,0.5623597648180518,0.2539779649345834,1.1831015413952009,1.2803040944965305,2.209497325070184,65.40183020154669,-1.0046887194635663,0.14003472562186645,77.2,3.6,10.297312357646062,29.8,305.688,0.5474470152164883,0.3893839784234874,0.649999999643611,0.4701488279860183,0.2805605879701477,0.7227079168214787,1.0433739039011776,13.213911432679044,2.714988479859864,6.584210963337563,6.882254859258467,0.5820202285888314,1.9535167972516405,1.8036322471904953,2.5359836540020044,0.020391798592652263,0.02550964657496898,0.1474625044037571,0.2694528496851904,0.10564636180426394,0.25424361331728385,0.2531088662080211,0.5236964630024742,0.16385110354520654,0.4557671603148541,0.19476579801597366,0.2779097962942931,-0.1922570465062527,-0.16107895023322824,-0.03089581591837324,0.0004993434090977633,1.1925368410676354,0.10334898850528966,0.3924827945646603,0.22322358185728755,0.21105707923819095,0.07007822507791812,0.033840805239916526,0.1518882170303184,0.17503766818813724,0.29411436868664287,8.871327603176615,-0.19197476615160164,0.00029126337066166796
florida-international,2025,0.26025742888924197,25.688464166534242,96.57253535674559,22.310131892579058,45.54831638328301,49.915323375178765,5.81356348323534,13.829899094231687,11.03449467662482,17.541871126648658,0.24456539011600192,0.2973144764023518,2.0964802161131417,3.666669315112029,0.9388685841411093,2.519140314635309,3.0353488002542504,6.185809629747338,0.569394565390116,2.070046082949309,2.522000635626887,3.5536469092642617,-1.2494771968854286,-1.5788135045066203,0.33126040002466695,0.18646511997457496,10.300881932305737,1.3492293023994917,2.8842682345463215,1.3338630224058476,1.776346734466868,1.0646511997457493,0.7311139361194978,2.3145781026537415,3.599745749245193,2.0833624662323214,70.3240204393771,-1.2475531044819532,0.18316628615943148,78.2,3.0,10.275385666613701,30.0,308.56000000000006,0.5616588191338612,0.3650988795978833,0.7666666661284027,0.4809705868975397,0.3201469202976696,0.7157039460923984,0.7664772060964254,12.580472816301265,2.927873865476745,5.955338787232587,6.517609267587543,0.7736906123035296,1.818619103691469,1.4117461316088566,2.306921177540591,0.03160896301846371,0.03835220018438986,0.2747617043055086,0.47720471404145026,0.1283185395039526,0.343264597374085,0.40308024380946117,0.8204693114155353,0.0718093582472109,0.25975941056207336,0.32570986486003145,0.4604403504846769,-0.17550996800376123,-0.21858735033817278,0.04327558611104284,0.021129939235234672,1.3472984272205866,0.17861004215548093,0.3785545820675721,0.1697714198418183,0.2331528601733452,0.13550609546453127,0.10096815999931041,0.2952492212260005,0.5007123431393626,0.27375261630563485,9.18249164497438,-0.17531176422712993,0.020680732906866114
