Year,Team,opp_rk,opp_adjoe,opp_oe_rank,opp_adjde,opp_de_rank,opp_barthag,opp_barthag_rank,opp_sos,opp_nconf_sos,opp_conf_sos,opp_proj_sos,opp_proj_nconf_sos,opp_proj_conf_sos,opp_elite_sos,opp_elite_nconf_sos,opp_opp_oe,opp_opp_de,opp_proj_opp_oe,opp_proj_opp_de,opp_conf_adj_oe,opp_conf_adj_de,opp_qual_o,opp_qual_d,opp_qual_barthag,opp_qual_games,opp_fun,opp_conf_pf,opp_conf_pa,opp_conf_poss,opp_conf_oe,opp_conf_de,opp_conf_win%,opp_wab,opp_wab_rk,opp_fun_rk,opp_adjt,opp_qual_games_ratio
2013,san-diego-state,97.76666666666667,105.46204880392848,110.5,96.53415428856094,108.53333333333333,0.6962904851744008,97.76666666666667,0.6384824498298143,0.5523351434857339,0.6847974285716806,0.6445162183572052,0.5523351434857339,0.6847974285716806,0.7349832737653813,0.7952270891476848,103.84910525863319,97.63709602371215,104.0233931457157,97.49811525994342,102.83259389143443,93.2008874924699,107.24482302277464,99.4879659989994,0.6640000645031418,8.166666666666666,0.028895871187683206,1061.0,1049.3666666666666,1042.4737499999999,0.982629560832106,0.9744904119620991,0.5208333333333334,-3.1005229225148816,103.76666666666667,128.63333333333333,66.24881135762568,0.2715059705465712
