Year,Team,opp_rk,opp_adjoe,opp_oe_rank,opp_adjde,opp_de_rank,opp_barthag,opp_barthag_rank,opp_sos,opp_nconf_sos,opp_conf_sos,opp_proj_sos,opp_proj_nconf_sos,opp_proj_conf_sos,opp_elite_sos,opp_elite_nconf_sos,opp_opp_oe,opp_opp_de,opp_proj_opp_oe,opp_proj_opp_de,opp_conf_adj_oe,opp_conf_adj_de,opp_qual_o,opp_qual_d,opp_qual_barthag,opp_qual_games,opp_fun,opp_conf_pf,opp_conf_pa,opp_conf_poss,opp_conf_oe,opp_conf_de,opp_conf_win%,opp_wab,opp_wab_rk,opp_fun_rk,opp_adjt,opp_qual_games_ratio
2011,purdue,82.46875,108.30952932152142,92.28125,96.87748110646905,90.28125,0.7379720158560207,82.46875,0.6416210920695368,0.5329428261532922,0.7046183421627313,0.646693570786965,0.5329428261532922,0.7046183421627313,0.704052528839192,0.7819742690083942,106.38852156611796,99.0470661632686,106.52103537912052,98.93448696917704,109.85480882370854,98.48038383884973,112.50411748390971,100.20058977689669,0.7410378019877646,11.96875,0.0007546253880327102,1200.0625,1191.71875,1140.30234375,1.0535550990747686,1.0460002470577068,0.521328635620915,-1.5038397032163648,85.03125,161.84375,65.11031339503566,0.37535302774467616
