Year,Team,opp_rk,opp_adjoe,opp_oe_rank,opp_adjde,opp_de_rank,opp_barthag,opp_barthag_rank,opp_sos,opp_nconf_sos,opp_conf_sos,opp_proj_sos,opp_proj_nconf_sos,opp_proj_conf_sos,opp_elite_sos,opp_elite_nconf_sos,opp_opp_oe,opp_opp_de,opp_proj_opp_oe,opp_proj_opp_de,opp_conf_adj_oe,opp_conf_adj_de,opp_qual_o,opp_qual_d,opp_qual_barthag,opp_qual_games,opp_fun,opp_conf_pf,opp_conf_pa,opp_conf_poss,opp_conf_oe,opp_conf_de,opp_conf_win%,opp_wab,opp_wab_rk,opp_fun_rk,opp_adjt,opp_qual_games_ratio
2019,oregon,124.8,106.70855166940328,117.37142857142857,101.56007570809548,147.97142857142856,0.6214934487602634,124.8,0.5674466008601851,0.5187116686609681,0.5976462032974282,0.5689264760074725,0.5008712884002157,0.5976462032974282,0.7954502086357856,0.8147276793456593,104.74949485203823,101.81605811554479,103.70722324723722,100.40881220077242,107.62075753591905,102.20592608597119,116.23236863284816,110.88313988999045,0.6119770692176818,5.742857142857143,0.008220413018379212,1327.7714285714285,1309.5428571428572,1254.485357142857,1.0579627428865483,1.0427203350101726,0.5433730158730158,-4.802843172411267,130.54285714285714,154.42857142857142,69.37202893358996,0.18020112711886246
