rk,conf,adjoe,oe_rank,adjde,de_rank,barthag,barthag_rank,sos,nconf_sos,conf_sos,proj_sos,proj_nconf_sos,proj_conf_sos,elite_sos,elite_nconf_sos,opp_oe,opp_de,proj_opp_oe,proj_opp_de,conf_adj_oe,conf_adj_de,qual_o,qual_d,qual_barthag,qual_games,fun,conf_pf,conf_pa,conf_poss,conf_oe,conf_de,conf_win%,wab,wab_rk,fun_rk,adjt,Year,Team,qual_games_ratio
18,SEC,116.08243420663743,21,95.54581752897586,29,0.9036964933746652,18,0.7602149268722482,0.6350102063004424,0.8346312541565442,0.7653522584082496,0.6350102063004424,0.8346312541565442,0.661899585217343,0.778930529558676,110.8838330807718,98.30130168754418,111.16887602549549,98.42958907227398,112.8105148905078,96.1905385292482,122.57873329460591,101.79243629915813,0.8944386523729011,14,0.03628847919271205,1323.0,1294.0,1252.8,1.0560344827586208,1.0328863346104726,0.5555555555555556,4.485854472631443,16,88,69.52458440542486,2018,kentucky,0.4117647058823529
19,SEC,117.41504561462456,16,97.02582815225543,50,0.8996629521760113,19,0.680592768572674,0.484376209994498,0.8140895211799192,0.6829461989035773,0.484376209994498,0.8140895211799192,0.7262315391262973,0.8724435549490563,108.5187742327232,100.23529402619894,108.58979319917468,100.2015315460834,119.43194552347275,97.33827895641234,118.43741600633018,98.42213847255674,0.8936774590622858,10,0.055282089498931986,1477.0,1330.0,1302.5625,1.1339187179118084,1.0210642483566048,0.7222222222222222,4.41952181251252,17,58,73.20939850342059,2018,auburn,0.3125
20,BE,115.3763190268647,28,95.68342016171951,31,0.8958808990443308,20,0.7201314441195446,0.5374230281067324,0.8296031191116753,0.7307515140904403,0.5374230281067324,0.8296031191116753,0.6457107336884726,0.788488281957078,111.56616351535588,100.01669211455604,112.07937098559051,99.89663063702915,119.07745695541121,96.4974218151368,119.88723833115833,102.94256235069082,0.8522521086132281,16,-0.04304890596093858,1458.0,1384.0,1303.75,1.1183125599232981,1.0615532118887823,0.5,1.8264955678008676,33,275,68.96724983670778,2018,butler,0.48484848484848486
21,B10,112.6057356727518,49,93.7376827252566,11,0.8917760534705024,21,0.6506114041651264,0.4055947404910192,0.7911293399097733,0.6704546922204379,0.4055947404910194,0.7911293399097733,0.7067719093760864,0.8862722362264122,108.88400674314553,101.31350883736647,109.43847816052022,101.01918082142078,113.90432404977112,95.02566190566154,124.81825987267483,103.4730254709307,0.8963024790296442,11,-0.07942696042178765,1297.0,1246.0,1215.3624999999997,1.0671713171996011,1.0252085283197403,0.5,-0.31321408635090203,56,327,68.65542198715275,2018,penn-state,0.3142857142857143
22,B12,120.67713702583345,8,100.72449192568638,102,0.8887851475574603,22,0.7259970752430717,0.521288116200179,0.8660279252216322,0.7288671163273639,0.521288116200179,0.8660279252216322,0.6748152487245391,0.8630589160578022,111.16034561380368,100.01727234303137,111.00990460131247,99.80578534849559,123.2739601833805,101.7704026028403,125.33064152556138,105.77788139453638,0.8755077254089006,13,0.002202276016228466,1464.0,1412.0,1281.9874999999997,1.1419768133464643,1.1014147953860707,0.5,2.3406796454872474,27,163,69.65132991871114,2018,texas-christian,0.40625
23,BE,116.91351588431365,19,97.64510520668264,56,0.8880615547142662,23,0.6908897851984682,0.4727539449791125,0.830490637388188,0.6752800480102757,0.4363882569037961,0.830490637388188,0.6865211127470048,0.8287778003312365,110.13667395090229,100.93729305966166,106.85579267726563,97.70414701569783,117.81586906405293,97.52343015686448,122.60048928179594,105.19088777405551,0.8533692559339864,12,-0.013235044689626885,1427.0,1398.0,1300.825,1.0969961370668613,1.0747025925854745,0.5555555555555556,2.1781421109202017,28,210,71.90394608981853,2018,creighton,0.3870967741935484
24,ACC,111.57609465124489,58,93.64104872960517,10,0.8823875810946833,24,0.6921394457805824,0.5011960443689162,0.80175662289226,0.7085962918805243,0.5011960443689162,0.80175662289226,0.6673624610265955,0.8245419147450592,110.09661228177463,100.22100828730422,110.56195470385951,99.84173040461218,110.64813142300491,93.01295111887615,110.56988816753831,93.28286055014624,0.8760050649452393,11,0.06661487607255412,1255.0,1208.0,1203.7125,1.0426077655586363,1.0035618970476754,0.6111111111111112,4.0856923351982335,18,44,66.56919889113263,2018,clemson,0.34375
25,BE,116.59789570346311,20,97.99176714130908,64,0.8807182307385414,25,0.7132599029065946,0.535740680972125,0.8313226189626944,0.7232652365406732,0.535740680972125,0.8313226189626944,0.6692222909849574,0.8195047846387676,110.11326192407863,99.26616137448715,110.61249533810901,99.20956264763826,116.58916138092312,99.4552015621566,122.65106987763988,103.63979810249889,0.8740061140580538,13,0.011139095766255602,1407.0,1398.0,1286.4625000000003,1.093696862520283,1.0867009337621576,0.5555555555555556,2.615285392695797,25,140,70.2498652212016,2018,seton-hall,0.40625
26,Amer,121.62907409186192,6,102.33131118493344,133,0.8793982313625527,26,0.6276599651019225,0.5721580317639668,0.6440814037657332,0.6280343294394506,0.5721580317639668,0.6440814037657332,0.7557282648156843,0.789202124156429,107.0524093927027,100.86929512478565,107.08984852247772,100.93394775774665,123.49982634823373,102.77945911557673,129.7562915748979,101.24762414904738,0.945474624917165,9,0.059247292617643055,1464.0,1275.0,1237.5375000000001,1.1829944547134934,1.030271809945153,0.7777777777777778,3.498757326259368,20,55,69.74347161116175,2018,wichita-state,0.28125
27,SEC,111.0466824158267,60,93.81446612478032,12,0.8742712080637087,27,0.7459108864471945,0.6186341158332053,0.8332465765177782,0.75783021409509,0.6186341158332053,0.8332465765177782,0.6364839573797484,0.7162359899678616,111.5084571821691,99.51798486065883,111.82024976139607,99.14928760421718,110.98907297454505,96.33613234629325,117.49513431403363,100.875590920275,0.8524380925197996,17,0.023636131329939247,1283.0,1311.0,1244.4875,1.03094647395012,1.053445695517231,0.5,2.0943997599165094,29,118,69.50261500759281,2018,texas-am,0.53125
28,B12,112.0042658718247,55,95.1807666684949,24,0.8666582431872534,28,0.6958160092716396,0.42304886267544933,0.8685309699940559,0.7020886482799351,0.42304886267544933,0.8685309699940559,0.6707423584709304,0.8911363271432194,110.99132055220764,101.04328368111477,110.98765744868756,100.77206820967484,114.46410694350918,96.50369482589343,112.15661641748234,98.77762626672165,0.8116533217006311,14,0.0495015831505381,1278.0,1295.0,1209.6499999999999,1.0565039474228084,1.0705575993055845,0.5555555555555556,2.6785889408982175,23,67,66.11768975463298,2018,kansas-state,0.42424242424242425
29,P12,117.51577616474907,15,99.89697019505667,90,0.8662246261133196,29,0.6508122245421871,0.5712976938083462,0.6872817978218201,0.6542218380884768,0.5712976938083462,0.6872817978218201,0.7685061983794793,0.7919796882731506,107.838591767296,101.20462072217938,108.01144431034277,101.24225519283326,118.0254521264697,101.33922618101275,125.60959577694604,103.75722342011693,0.9000640108923593,5,0.0785941335698499,1429.0,1302.0,1245.4875,1.1473419042744308,1.0453737994158914,0.7777777777777778,3.9727658261789793,19,28,68.03413758417685,2018,arizona,0.14705882352941177
30,ACC,113.51582674411988,43,96.58526107767018,47,0.8649977367202114,30,0.6599248126123272,0.45834145783550095,0.7792376841241907,0.6646745211365921,0.45834145783550095,0.7792376841241907,0.7114210173163593,0.867671437087525,108.54088783397532,100.64226704646676,108.57199197408953,100.51142809636733,115.6604046707356,99.09022785709192,125.43505875452551,103.25273959986089,0.9036101048011029,9,0.052906806464012024,1328.0,1319.0,1227.5625,1.0818186446718598,1.0744870424112825,0.6111111111111112,2.806515255740872,22,60,67.85589835134284,2018,miami-fl,0.2903225806451613
31,B12,112.88747138087058,48,96.06974842691719,41,0.8647301397673893,31,0.6971779078293427,0.4445048038785224,0.8687484799153407,0.6970888519119415,0.4445048038785224,0.8687484799153407,0.6757214966126566,0.8475759134633916,110.8141200585445,100.80950840450728,110.69317222745146,100.82451744661627,117.09601211107785,99.79680539949442,122.41244825522112,103.3821339809658,0.874690661270489,18,-0.01936489888031545,1365.0,1416.0,1275.4750000000001,1.0701895372312276,1.1101746408200865,0.4444444444444444,0.23294617940463647,50,219,69.48645709271797,2018,oklahoma-state,0.5294117647058824
32,ACC,114.74515607994185,34,97.74492576183644,59,0.8634272262710173,32,0.6416882057853794,0.36732435580262,0.8290619839362272,0.6473481535845663,0.36732435580262,0.8290619839362272,0.6934266530406621,0.8802869416169165,108.52141485484564,101.41302233646951,108.49377669784536,101.1834727099995,115.31298414132746,98.52644776864692,118.47567863702056,100.18657428081528,0.8730550753437751,12,0.0161298013905673,1299.0,1311.0,1221.9,1.0630984532285783,1.0729192241590964,0.5555555555555556,1.4682383171184472,38,137,69.79880518335135,2018,virginia-tech,0.375
33,SEC,112.47583457251918,50,95.89124778792538,37,0.862299584312771,33,0.7306118384476972,0.5668850691768671,0.835161983459536,0.711721733814048,0.5232785253940311,0.835161983459536,0.6979247855750662,0.8258607502917604,109.80418828263527,99.14726995469992,106.62951993914683,96.15533431087817,111.96104909592201,95.7729968477183,112.30214790016888,99.05195510591923,0.809043569102801,13,-0.008535520658528695,1259.0,1252.0,1204.5625000000002,1.0451927567062729,1.0393815181860633,0.5555555555555556,0.6006636426095,48,189,66.38183316170462,2018,missouri,0.41935483870967744
34,ACC,111.96061101167791,56,95.47475742038324,25,0.8619736558014283,34,0.6779458856060065,0.4981800845828252,0.7850963909535442,0.6835246624703373,0.4981800845828252,0.7850963909535442,0.6834284041181363,0.8169932867156906,109.67878499794011,99.97773070484133,109.60647840764925,99.82114012385401,113.82430551730346,95.56265148402797,114.56278927099115,98.95710208653969,0.843436240804972,15,-0.006321455848514623,1369.0,1314.0,1288.275,1.0626613106673652,1.0199685626127961,0.5,0.6254005242473359,47,183,70.33244601752737,2018,louisville,0.4411764705882353
35,SEC,117.34601494999772,17,100.09044138964157,93,0.8616552960693143,35,0.7312288194581671,0.5648789824105166,0.8281928086158196,0.7359331645892166,0.5648789824105166,0.8281928086158196,0.6699174931936087,0.8015203302430961,110.60216362020917,99.44102825341345,110.73856806040025,99.33366802222152,116.86327252247854,101.66135183798669,124.41087719973838,109.87088940480761,0.8067863327916464,17,0.06830070750346096,1396.0,1406.0,1279.9625000000003,1.090656952840415,1.0984696817289565,0.5555555555555556,2.9651696948891297,21,43,70.690314538376,2018,arkansas,0.5
36,B12,109.19572021414206,82,93.16821765333064,8,0.861219399635745,36,0.7467695122511369,0.5645326164981411,0.8691442866130331,0.7495343557027789,0.5645326164981411,0.8691442866130331,0.6256905559116873,0.7500149481510646,111.23595354919962,98.7834254287138,111.42830088139894,98.87537391778079,111.26467919345713,95.48863192686196,123.28398310708062,104.1609422510585,0.8741721549302505,18,0.018475430385887837,1279.0,1317.0,1239.45,1.0319093146153535,1.0625680745491952,0.4444444444444444,1.504657701563068,37,129,66.23402089510117,2018,texas,0.5454545454545454
37,WCC,118.54031385589306,12,101.14809582911803,113,0.8611261098932579,37,0.48402236553195915,0.45213936274542527,0.5091813493834814,0.4948122599370463,0.45213936274542527,0.5091813493834814,0.8661123655993834,0.9055000269555236,103.98926261199476,104.26897542117638,104.11581535170194,104.00166566591658,116.05078440780488,96.98809241521285,119.16158804607957,108.30343862198919,0.7500259754478222,2,0.025248256439915462,1340.0,1100.0,1147.7875,1.1674634895396578,0.9583655511146446,0.8888888888888888,1.3723205831576037,40,110,64.50493922479359,2018,saint-marys-ca,0.058823529411764705
38,B12,110.03447851073534,76,94.17562356165313,16,0.8568993701305476,38,0.7042276842445366,0.46611760009170045,0.869630911225752,0.6858776065540658,0.43026240008464656,0.869630911225752,0.6542192203697065,0.8038909290970734,111.23014187879402,100.39677234711544,107.8861513786808,97.34999734716897,110.86071604490103,94.63863514440246,111.23289764948696,98.1810372214766,0.8077336173377991,17,-0.008229676963241506,1288.0,1279.0,1236.625,1.0415445264328314,1.0342666531891236,0.4444444444444444,0.2522344765510781,49,187,67.16848772596258,2018,baylor,0.53125
39,P12,114.20173915838447,38,98.03071112091436,65,0.8526936308782441,39,0.6395176351910354,0.5703532631301634,0.6816882484042439,0.6415998378962458,0.5703532631301634,0.6816882484042439,0.7780412070101986,0.8170734117232967,107.9183201258702,101.76130482528599,107.99442927095166,101.7727981768319,116.34882563588141,98.84061517155047,124.24066490198965,111.44665551061843,0.7772577109277087,7,-0.019462911173033448,1364.0,1260.0,1222.8250000000003,1.1154498803998933,1.030400915911925,0.6666666666666666,-0.22517064377646656,53,220,68.60038481734914,2018,southern-california,0.2
40,B12,115.12688703166648,32,99.3209490155309,83,0.8453127386102338,40,0.7497525227276107,0.5583991155058218,0.8709338154844128,0.7517885256925184,0.5583991155058218,0.8709338154844128,0.6358722935364568,0.7878669702229449,111.23175677053645,98.79871813568036,111.1998652600531,98.73887549541023,115.01036635890357,99.57433213129563,118.97973767036518,103.94622052225293,0.8254063947151884,17,0.03869434438631114,1461.0,1510.0,1377.6875,1.0604727124257134,1.0960395590436873,0.4444444444444444,1.2353729312350792,41,83,76.5079249687236,2018,oklahoma,0.5483870967741935
41,MWC,111.04592674064946,61,95.81210353267127,35,0.845126909216066,41,0.5773792676494246,0.5155474331158845,0.5810830879401108,0.5699981614810334,0.468679484650804,0.5810830879401108,0.8014568550794191,0.8400256054089948,106.59247755581875,103.0054576635278,103.6337100368636,99.62238279515061,112.64780038024067,100.39863667306057,122.98758106027648,105.33099305436178,0.8559708089480882,5,-0.054888149170384315,1383.0,1261.0,1235.075,1.1197700544501346,1.020990628099508,0.6111111111111112,-1.4163805148167339,70,294,69.54376051007557,2018,san-diego-state,0.16129032258064516
42,B10,113.7804369547417,41,98.17976563358651,66,0.8449998373592382,42,0.6701182816404514,0.44436148938925774,0.8161465728303111,0.6491770853391873,0.4101798363593148,0.8161465728303111,0.7053409745284688,0.8797935466996599,108.40230752725043,99.91045111905825,105.01473541702386,96.78824952158769,116.58960260532695,101.73487353590612,130.49431946708896,116.09900731997466,0.7931786530310923,12,-0.03581064407767609,1280.0,1313.0,1184.6125,1.0805221116609862,1.108379322352246,0.4444444444444444,-0.4914368504799135,59,257,67.06070045869107,2018,maryland,0.3870967741935484
43,MWC,117.77576284403072,14,101.90967405694389,127,0.8407741896084046,43,0.6049577091199716,0.594077491078815,0.5931393413470057,0.6267514353369066,0.594077491078815,0.5931393413470057,0.7786911684493827,0.8082636893676954,106.43489263148452,101.71201010187066,106.72339823191903,100.92550979810719,119.1564076602907,102.98724535805849,112.61513441384406,103.62747742999463,0.7224197652846215,5,0.07434704916214063,1522.0,1346.0,1296.1499999999999,1.1742468078540294,1.0384600547776108,0.8333333333333334,2.633325993655869,24,35,70.4504737952685,2018,nevada,0.14705882352941177
44,ACC,114.84432123013215,33,99.56066366329853,86,0.8378502239844406,44,0.6555330244068036,0.4102226862626727,0.8076043258698229,0.6845438328766296,0.4102226862626727,0.8076043258698229,0.6702968342004322,0.8604753841742468,108.34995739980147,100.22689092514929,109.30890542258764,99.65210721830539,117.04564976731756,102.43954416132615,117.09149030787309,99.88439807998176,0.8615035096750088,13,0.03638266406496582,1440.0,1450.0,1320.4875,1.0905063470877234,1.098079307831388,0.5,1.0746425266611195,43,87,72.53006503986258,2018,florida-state,0.41935483870967744
45,ACC,114.22289540534929,37,99.1582020142197,80,0.8356902488453173,45,0.6658779996436138,0.494566816790901,0.7941030082599511,0.6526780554930484,0.4565232154992932,0.7941030082599511,0.6965923395815725,0.817794781977721,109.43502856489161,100.61824364394145,106.43945073832391,97.66861928270546,113.78474836338155,98.64347656584341,114.5091587094067,104.6117220610568,0.738771037577656,11,-0.010403063678131708,1273.0,1258.0,1183.4375000000002,1.0756799577501979,1.0630050171639818,0.4444444444444444,-0.5207795816882459,60,200,66.26152555891687,2018,notre-dame,0.3235294117647059
46,BE,118.67442630080721,11,103.04025318270969,149,0.8354199251020242,46,0.7117463497871755,0.5223991478670764,0.836424368921456,0.7155395874840738,0.5223991478670764,0.836424368921456,0.6767516943899036,0.815857218219198,110.89991807635977,100.09344467226536,110.83082728584242,99.96578505076486,120.25702268972805,102.97260464079257,132.23349005003027,115.32710456112179,0.8282339912661222,14,0.03328264234713807,1460.0,1466.0,1300.9375,1.122267595484026,1.126879654095604,0.5,1.1501500047187478,42,94,69.74686717799027,2018,marquette,0.42424242424242425
47,SEC,110.30893179895205,72,95.86113875347782,36,0.8340239494298693,47,0.6457440110533469,0.3419892848526757,0.8161158042713109,0.6483620549444408,0.31568241678708525,0.8161158042713109,0.7113515570355581,0.9060338360300023,107.85074474932348,101.04921375187733,105.31846846422054,97.71235168068839,112.08892682557669,97.03063107796808,107.57349210611731,98.85771992119737,0.7254512635511472,10,0.03271472976572909,1279.0,1287.0,1226.2875000000001,1.0429854336768498,1.0495091893214274,0.5,0.12998752397213448,51,96,68.40638159274722,2018,mississippi-state,0.30303030303030304
48,A10,117.3053915513268,18,101.94794443408135,128,0.8339191055989322,48,0.5483278065886358,0.5223549670019211,0.5366133317101551,0.5590965546730515,0.5223549670019211,0.5366133317101551,0.8026119982686022,0.764767591214413,105.32306417913675,102.68575206757275,105.6491056951211,102.46939041488847,115.80298765103979,100.11125721461298,122.87273340683176,117.03523454279681,0.6363951708485646,4,-0.07772723004502802,1356.0,1161.0,1161.6749999999997,1.1672800051649561,0.9994189424753053,0.7222222222222222,-2.750112082061495,83,326,64.98991153222869,2018,davidson,0.125
49,B10,110.30034814506836,73,96.02836280659216,39,0.8311051686353214,49,0.6589907986441056,0.4675040571501594,0.7704039953253089,0.6589907986441056,0.4675040571501594,0.7704039953253089,0.7136554107205884,0.8396115318485738,108.12256168088197,100.41494518716844,108.12256168088197,100.41494518716844,111.52801438922238,93.26964340264777,115.10782979753286,98.37014220665337,0.8590011061616107,10,0.0481170011897204,1267.0,1197.0,1206.2749999999999,1.050340925576672,0.9923110401856957,0.7222222222222222,2.0333387056870276,32,71,68.29437040533755,2018,nebraska,0.30303030303030304
50,SEC,107.60935567386088,110,93.83788466293744,13,0.8284664831593007,50,0.7545154541327785,0.5981896260454401,0.8444127582394825,0.7633671272942691,0.5981896260454401,0.8444127582394825,0.6622082031750085,0.8280640910386037,110.54801433180133,98.91989809991698,111.13697332112478,98.79988545463384,107.53872663640742,91.67166480472248,111.792301955051,94.56743841447597,0.8726159635185519,15,0.003019863617602092,1242.0,1226.0,1234.4875,1.006085521319576,0.9931246772446056,0.4444444444444444,-0.9470893464662803,63,158,69.64084266437123,2018,alabama,0.4411764705882353
